접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,층,계약일,전월세 구분,임대면적(㎡),보증금(만원),임대료(만원),건물명,건축년도,건물용도,계약기간,신규갱신여부,계약갱신권사용여부,종전 보증금,종전 임대료,위도,경도
2023,11290,성북구,11100,삼선동1가,1,대지,278,25,1,20230611,월세,53.84,17000,10,원앙빌라,1991,연립다세대,23.07~25.07,신규,,0,0,127.0072019,37.58486678
2023,11290,성북구,13900,석관동,1,대지,85,16,2,20230610,월세,63.92,16000,5,(85-16),2003,연립다세대,23.07~25.07,신규,,0,0,127.065632,37.60839355
2023,11290,성북구,13800,장위동,1,대지,246,408,3,20230610,전세,29.47,19000,0,(246-408),2020,연립다세대,23.07~25.07,신규,,0,,127.0473517,37.60858202
2023,11110,종로구,18600,신영동,1,대지,72,33,1,20230622,전세,64.5,11025,0,청암빌라,1978,연립다세대,23.06~25.06,갱신,,10500,,126.9634682,37.60358368
2023,11110,종로구,14900,원서동,1,대지,76,43,3,20230622,전세,35.65,14000,0,운현빌라,2002,연립다세대,23.09~25.09,신규,,0,,126.988854,37.58293203
2023,11110,종로구,16900,혜화동,1,대지,20,12,6,20230621,전세,109.06,63000,0,혜화훼미리,2004,아파트,23.09~25.09,갱신,○,72000,,127.0012036,37.58912733
2023,11110,종로구,18100,행촌동,1,대지,210,85,4,20230620,전세,36.61,12000,0,(210-85),2000,연립다세대,23.06~25.06,갱신,,12000,,126.9621896,37.5766388
2023,11110,종로구,17500,숭인동,1,대지,56,84,2,20230620,월세,23,4000,25,씨티빌라,2006,연립다세대,,,,,,127.0160057,37.57879528
2023,11110,종로구,18100,행촌동,1,대지,210,85,1,20230619,전세,36.61,9450,0,(210-85),2000,연립다세대,23.07~25.07,,,,,126.9621896,37.5766388
2023,11110,종로구,18100,행촌동,1,대지,210,60,3,20230619,월세,46.54,13000,5,(210-60),1995,연립다세대,23.07~25.07,신규,,0,0,126.9621896,37.5766388
2023,11110,종로구,18100,행촌동,1,대지,210,277,2,20230619,월세,40.67,14000,10,(210-277),2001,연립다세대,23.07~25.07,신규,,0,0,126.9621896,37.5766388
2023,11110,종로구,17500,숭인동,1,대지,217,16,3,20230619,전세,26.47,23000,0,블루카운티 숭인Ⅰ,2020,오피스텔,23.07~25.07,신규,,0,,127.019702,37.57345687
2023,11110,종로구,18300,평창동,1,대지,234,34,1,20230617,전세,62.62,20000,0,한명그린빌라,1990,연립다세대,23.07~25.07,신규,,0,,126.9681994,37.60524631
2023,11110,종로구,17500,숭인동,1,대지,178,94,6,20230616,월세,14.04,5000,45,그레이스탑,2013,연립다세대,23.06~25.06,신규,,0,0,127.0194708,37.57605959
2023,11110,종로구,16800,동숭동,1,대지,4,119,1,20230616,월세,20.3,500,35,(4-119),1996,연립다세대,23.06~25.06,신규,,0,0,127.0054994,37.58429533
2023,11110,종로구,18100,행촌동,1,대지,1,36,1,20230615,월세,59.93,6000,66,H.VILLE,2000,연립다세대,23.06~25.06,갱신,,6000,66,126.963876,37.57332644
2023,11110,종로구,18100,행촌동,1,대지,41,1,6,20230614,전세,30.28,16000,0,대성아파트,1971,아파트,23.07~25.07,신규,,0,,126.9626139,37.57272256
2023,11110,종로구,17000,명륜1가,1,대지,36,16,4,20230613,월세,13.7,1000,55,(36-16),2009,연립다세대,23.07~25.07,신규,,0,0,126.9996694,37.5875443
2023,11110,종로구,18100,행촌동,1,대지,210,366,4,20230613,전세,50,15000,0,(210-366),2002,연립다세대,23.07~25.07,신규,,0,,126.9621896,37.5766388
2023,11110,종로구,18100,행촌동,1,대지,210,121,2,20230613,전세,33.84,13000,0,(210-121),1993,연립다세대,23.06~25.06,갱신,,13000,,126.9621896,37.5766388
2023,11110,종로구,16900,혜화동,1,대지,20,40,5,20230613,월세,107.19,500,50,GREENHOUSEB동,2010,연립다세대,23.07~24.07,신규,,0,0,127.0012036,37.58912733
2023,11110,종로구,17000,명륜1가,1,대지,7,19,5,20230613,전세,47.58,30000,0,르느와르팰리스,1997,연립다세대,23.07~25.07,신규,,0,,126.9959219,37.59051191
2023,11110,종로구,18700,무악동,1,대지,66,1,2,20230612,월세,84.82,40000,50,무악다온채,2011,아파트,23.06~25.06,신규,,0,0,126.9579472,37.57615835
2023,11110,종로구,17500,숭인동,1,대지,317,29,9,20230611,전세,19.96,21000,0,(317-29),2020,오피스텔,23.06~25.06,갱신,○,21000,,127.0166115,37.57185606
2023,11110,종로구,17400,창신동,1,대지,639,24,4,20230611,전세,59.69,15000,0,두원,1995,연립다세대,23.06~25.06,갱신,○,15000,,127.0090242,37.57614199
2023,11110,종로구,10200,신교동,1,대지,17,18,3,20230610,월세,48.15,20000,20,(17-18),1997,연립다세대,23.07~25.07,신규,,0,0,126.9694709,37.58334284
2023,11110,종로구,17300,명륜3가,1,대지,1,318,1,20230610,월세,17.94,1000,40,(1-318),1996,연립다세대,23.06~25.06,신규,,0,0,126.9955959,37.58828623
2023,11110,종로구,16600,연건동,1,대지,116,1,3,20230610,월세,27.31,3000,55,우영빌,1996,연립다세대,23.06~25.06,신규,,0,0,127.0007432,37.57856494
2023,11110,종로구,16700,충신동,1,대지,25,20,5,20230610,전세,28.56,24000,0,어반캐슬충신,2022,연립다세대,23.06~25.06,신규,,0,,127.0077241,37.57461949
2023,11110,종로구,16300,종로5가,1,대지,138,4,16,20230610,전세,18.97,20900,0,종로5가역 하이뷰더광장,2022,오피스텔,23.07~25.07,신규,,0,,127.0016201,37.57075813
2023,11110,종로구,18600,신영동,1,대지,150,6,3,20230610,전세,79.56,33000,0,삼성중앙빌라,1987,연립다세대,23.07~25.07,신규,,0,,126.9632367,37.60067243
2023,11110,종로구,17000,명륜1가,1,대지,33,61,1,20230610,전세,68.45,30000,0,블루맨션,2003,연립다세대,23.07~25.07,신규,,0,,126.9994506,37.58868028
2023,11110,종로구,17000,명륜1가,1,대지,36,16,2,20230609,월세,13.69,1000,55,(36-16),2009,연립다세대,23.06~25.06,신규,,0,0,126.9996694,37.5875443
2023,11110,종로구,18700,무악동,1,대지,63,9,3,20230609,월세,81.62,500,90,(63-9),1980,연립다세대,23.06~25.06,신규,,0,0,126.9559339,37.57657324
2023,11110,종로구,18100,행촌동,1,대지,210,219,1,20230609,월세,40.19,8000,40,(210-219),1996,연립다세대,23.06~24.12,,,,,126.9621896,37.5766388
2023,11110,종로구,17500,숭인동,1,대지,178,100,9,20230609,월세,19.52,1833,19,서도휴파크,2022,오피스텔,,,,,,127.0194708,37.57605959
2023,11110,종로구,17500,숭인동,1,대지,178,100,5,20230609,월세,18.47,1666,17,서도휴파크,2022,오피스텔,,,,,,127.0194708,37.57605959
2023,11110,종로구,17900,홍파동,1,대지,2,22,1,20230609,전세,56.55,28000,0,석촌빌라,1999,연립다세대,23.06~25.06,신규,,0,,126.9654186,37.572378
2023,11110,종로구,17500,숭인동,1,대지,1421,1,6,20230609,월세,19.95,500,58,종로 동광모닝스카이,2013,오피스텔,23.06~24.06,신규,,0,0,127.0223676,37.57374669
2023,11110,종로구,17400,창신동,1,대지,615,16,4,20230609,전세,56.36,20000,0,한영빌라,1998,연립다세대,23.06~25.06,갱신,○,20000,,127.0092496,37.57918283
2023,11110,종로구,17400,창신동,1,대지,647,28,2,20230609,전세,39.05,27000,0,라비앙종로,2019,연립다세대,23.07~25.07,신규,,0,,127.0103981,37.57428149
2023,11110,종로구,17300,명륜3가,1,대지,1,118,3,20230608,월세,17.94,500,53,(1-118),2016,연립다세대,23.06~24.06,신규,,0,0,126.9955959,37.58828623
2023,11110,종로구,17400,창신동,1,대지,128,22,3,20230608,전세,37.39,16000,0,(128-22),1991,연립다세대,23.09~25.09,신규,,0,,127.0140706,37.57683232
2023,11110,종로구,18300,평창동,1,대지,562,68,-1,20230608,전세,146.64,60000,0,(562-68),2005,연립다세대,23.07~25.07,신규,,0,,126.9641716,37.61399623
2023,11110,종로구,15500,관수동,1,대지,98,1,5,20230608,전세,18.16,17080,0,종로 하이뷰 디아트,2020,오피스텔,23.06~25.06,신규,,0,,126.9914992,37.56865891
2023,11110,종로구,17500,숭인동,1,대지,178,100,9,20230608,월세,18.47,1735,18,서도휴파크,2022,오피스텔,,,,,,127.0194708,37.57605959
2023,11110,종로구,17500,숭인동,1,대지,217,16,6,20230608,전세,27.18,23000,0,블루카운티 숭인Ⅰ,2020,오피스텔,23.07~25.07,신규,,0,,127.019702,37.57345687
2023,11110,종로구,18100,행촌동,1,대지,210,385,-1,20230607,전세,55.77,20000,0,무악아트빌,2000,연립다세대,23.06~25.06,갱신,○,20000,,126.9621896,37.5766388
2023,11110,종로구,17400,창신동,1,대지,601,1,6,20230607,전세,59.47,20000,0,MID그린(2동),2002,아파트,23.08~25.08,신규,,0,,127.0100042,37.57819743
2023,11110,종로구,17500,숭인동,1,대지,2,1,5,20230606,전세,59.92,46000,0,종로센트레빌,2008,아파트,23.07~25.07,신규,,0,,127.0161447,37.58073777
2023,11110,종로구,18600,신영동,1,대지,9,3,2,20230606,전세,101.99,40000,0,보현빌라,2001,연립다세대,23.06~25.06,,,,,126.9621777,37.60420145
2023,11110,종로구,18600,신영동,1,대지,150,6,1,20230606,전세,79.56,25000,0,삼성중앙빌라,1987,연립다세대,23.07~25.07,신규,,0,,126.9632367,37.60067243
2023,11110,종로구,17300,명륜3가,1,대지,1,94,-1,20230605,월세,33.52,500,60,(1-94),1994,연립다세대,23.06~25.06,신규,,0,0,126.9955959,37.58828623
2023,11110,종로구,16800,동숭동,1,대지,4,101,3,20230605,전세,32.37,10000,0,(4-101),1996,연립다세대,,갱신,○,10000,,127.0054994,37.58429533
2023,11110,종로구,17400,창신동,1,대지,629,39,2,20230605,월세,44.2,2000,60,(629-39),1997,연립다세대,23.06~26.06,신규,,0,0,127.0095716,37.57698003
2023,11110,종로구,17500,숭인동,1,대지,217,16,6,20230605,전세,27.03,23000,0,블루카운티 숭인Ⅰ,2020,오피스텔,23.07~25.07,신규,,0,,127.019702,37.57345687
2023,11110,종로구,17500,숭인동,1,대지,178,100,7,20230605,월세,17.92,1649,17,서도휴파크,2022,오피스텔,,,,,,127.0194708,37.57605959
2023,11110,종로구,17500,숭인동,1,대지,178,100,6,20230605,월세,17.92,1649,17,서도휴파크,2022,오피스텔,,,,,,127.0194708,37.57605959
2023,11110,종로구,17500,숭인동,1,대지,178,100,10,20230605,월세,17.92,1717,18,서도휴파크,2022,오피스텔,,,,,,127.0194708,37.57605959
2023,11110,종로구,17500,숭인동,1,대지,178,100,2,20230605,월세,17.92,1633,17,서도휴파크,2022,오피스텔,,,,,,127.0194708,37.57605959
2023,11110,종로구,17500,숭인동,1,대지,178,100,3,20230605,월세,19.52,1742,18,서도휴파크,2022,오피스텔,,,,,,127.0194708,37.57605959
2023,11110,종로구,17400,창신동,1,대지,328,17,1,20230605,월세,28.8,500,53,동대문,1966,아파트,23.06~25.06,신규,,0,0,127.0148188,37.57232879
2023,11110,종로구,16500,이화동,1,대지,9,20,1,20230605,월세,40.41,5000,65,쌍용빌라,2000,연립다세대,23.07~25.07,신규,,0,0,127.0071898,37.57694016
2023,11110,종로구,17500,숭인동,1,대지,2,1,4,20230605,전세,84.92,50000,0,종로센트레빌,2008,아파트,23.07~25.07,신규,,0,,127.0161447,37.58073777
2023,11110,종로구,18300,평창동,1,대지,145,5,5,20230605,전세,84.99,52000,0,일성빌라트,1996,아파트,23.06~25.06,신규,,0,,126.9732674,37.60935783
2023,11110,종로구,18300,평창동,1,대지,145,5,5,20230605,전세,84.99,52000,0,일성빌라트,1996,아파트,23.06~25.06,,,,,126.9732674,37.60935783
2023,11110,종로구,17500,숭인동,1,대지,55,6,7,20230604,전세,23.84,8800,0,수석컴비즈텔,2002,오피스텔,23.07~25.07,신규,,0,,127.0156081,37.57729261
2023,11110,종로구,18100,행촌동,1,대지,1,67,1,20230603,전세,59.42,20000,0,대명아트빌,2002,연립다세대,23.07~25.07,신규,,0,,126.963876,37.57332644
2023,11110,종로구,10900,누상동,1,대지,83,1,3,20230603,전세,58.44,23000,0,청마D동,2001,연립다세대,23.06~25.06,신규,,0,,126.9670043,37.58028837
2023,11110,종로구,10900,누상동,1,대지,166,111,-1,20230602,월세,51.66,12000,4,누상그린빌라,1997,연립다세대,23.06~25.06,갱신,,12000,1,126.9656492,37.5802596
2023,11110,종로구,17400,창신동,1,대지,328,17,3,20230602,월세,28.8,500,50,동대문,1966,아파트,23.06~25.06,신규,,0,0,127.0148188,37.57232879
2023,11110,종로구,17500,숭인동,1,대지,317,48,15,20230602,전세,15.28,11000,0,헤스티아,2020,오피스텔,23.06~25.06,갱신,○,11000,,127.0166115,37.57185606
2023,11110,종로구,16000,연지동,1,대지,163,3,7,20230602,월세,15.83,1000,67,아르젠종로,2015,오피스텔,23.06~24.06,신규,,0,0,126.9987964,37.57324489
2023,11110,종로구,17000,명륜1가,1,대지,16,5,4,20230602,월세,55.63,5000,150,아마레스휴B(16-5),2018,연립다세대,23.06~25.06,신규,,0,0,126.9972058,37.58828833
2023,11110,종로구,16800,동숭동,1,대지,25,8,3,20230601,월세,34.78,8500,35,(25-8),2003,연립다세대,23.06~25.06,,,,,127.0048213,37.58290816
2023,11110,종로구,17500,숭인동,1,대지,72,203,3,20230531,월세,121.79,0,50,(72-203),2006,연립다세대,23.05~26.12,갱신,○,9500,17,127.0191575,37.57499604
2023,11110,종로구,15500,관수동,1,대지,98,1,9,20230531,전세,18.16,22000,0,종로 하이뷰 디아트,2020,오피스텔,23.06~25.06,신규,,0,,126.9914992,37.56865891
2023,11110,종로구,17400,창신동,1,대지,114,2,4,20230530,전세,68.18,20900,0,탑스빌1,2002,연립다세대,23.05~25.05,갱신,○,19950,,127.0138717,37.57532566
2023,11110,종로구,18400,부암동,1,대지,185,3,2,20230530,전세,54.86,25000,0,현대빌라,1985,연립다세대,23.06~25.06,갱신,,26000,,126.9616381,37.59802569
2023,11110,종로구,18200,구기동,1,대지,95,15,5,20230530,전세,74.23,32000,0,포시즌,2003,아파트,23.07~25.07,신규,,0,,126.9573221,37.6070152
2023,11110,종로구,17400,창신동,1,대지,638,38,4,20230530,전세,59.12,19500,0,대영빌라,1999,연립다세대,23.10~25.10,신규,,0,,127.0090247,37.57552715
2023,11110,종로구,16600,연건동,1,대지,44,10,4,20230529,월세,47.3,5000,145,(44-10),1997,연립다세대,23.05~25.05,신규,,0,0,127.0015706,37.57961914
2023,11110,종로구,17500,숭인동,1,대지,318,2,5,20230529,월세,19.17,2000,45,삼전솔하임4차,2014,오피스텔,,갱신,,2000,40,127.0170053,37.57127406
2023,11110,종로구,17100,명륜2가,1,대지,8,32,-1,20230527,월세,65.99,2000,130,(8-32),1993,연립다세대,23.06~25.12,신규,,0,0,126.9994918,37.58444256
2023,11110,종로구,16800,동숭동,1,대지,4,94,1,20230527,월세,18.77,1000,45,(4-94),1996,연립다세대,23.06~24.06,신규,,0,0,127.0054994,37.58429533
2023,11110,종로구,17500,숭인동,1,대지,55,6,7,20230527,전세,23.84,9000,0,수석컴비즈텔,2002,오피스텔,23.07~25.07,신규,,0,,127.0156081,37.57729261
2023,11110,종로구,17400,창신동,1,대지,660,114,2,20230527,월세,41.64,5000,85,명석빌라1호,2000,연립다세대,23.05~24.05,신규,,0,0,127.0089346,37.57359736
2023,11110,종로구,16800,동숭동,1,대지,25,8,2,20230526,월세,41.32,9500,40,(25-8),2003,연립다세대,23.06~25.06,신규,,0,0,127.0048213,37.58290816
2023,11110,종로구,18700,무악동,1,대지,46,1914,3,20230526,월세,62.51,7000,50,성곽해오름빌,2012,연립다세대,23.07~25.07,신규,,0,0,126.9601418,37.57389849
2023,11110,종로구,18700,무악동,1,대지,46,1914,3,20230526,월세,62.51,7000,50,성곽해오름빌,2012,연립다세대,23.07~25.07,,,,,126.9601418,37.57389849
2023,11110,종로구,17500,숭인동,1,대지,217,16,6,20230526,전세,27.18,22500,0,블루카운티 숭인Ⅰ,2020,오피스텔,,,,,,127.019702,37.57345687
2023,11110,종로구,17500,숭인동,1,대지,201,25,2,20230525,월세,22.8,500,100,더 카르페디엠 종로 오피스텔,2022,오피스텔,23.06~24.06,신규,,0,0,127.0212327,37.57397937
2023,11110,종로구,16700,충신동,1,대지,25,20,5,20230525,전세,28.56,24000,0,어반캐슬충신,2022,연립다세대,23.06~25.06,신규,,0,,127.0077241,37.57461949
2023,11110,종로구,10100,청운동,1,대지,52,129,2,20230525,전세,84.93,70000,0,청운테리하우스,2021,연립다세대,23.07~25.07,신규,,0,,126.9688831,37.5867376
2023,11110,종로구,16700,충신동,1,대지,25,20,5,20230525,전세,28.56,24000,0,어반캐슬충신,2022,연립다세대,,,,,,127.0077241,37.57461949
2023,11110,종로구,16800,동숭동,1,대지,189,2,3,20230524,월세,26.88,2000,53,(189-2),2002,연립다세대,23.06~25.06,신규,,0,0,127.0056277,37.57980815
2023,11110,종로구,16900,혜화동,1,대지,22,30,3,20230524,전세,42.55,24200,0,뉴파인빌,2015,연립다세대,23.06~25.06,신규,,0,,127.00185,37.58750253
2023,11110,종로구,15700,인의동,1,대지,28,26,3,20230524,월세,18.2,1000,80,루비온오피스텔,2021,오피스텔,23.06~24.06,신규,,0,0,126.9980478,37.57330696
2023,11110,종로구,17500,숭인동,1,대지,207,32,17,20230524,월세,20.27,4864,41,영하우스,2015,아파트,23.07~24.07,갱신,,4864,38,127.0204122,37.57344811
2023,11110,종로구,10900,누상동,1,대지,166,204,1,20230524,전세,36.18,18000,0,선우하이빌,2003,연립다세대,,,,,,126.9656492,37.5802596
2023,11110,종로구,16600,연건동,1,대지,62,3,-1,20230523,전세,37.06,10000,0,(62-3),1994,연립다세대,23.07~25.07,,,,,127.0013917,37.578967
2023,11110,종로구,18100,행촌동,1,대지,210,248,2,20230523,월세,34.63,2000,52,(210-248),1995,연립다세대,23.05~25.05,신규,,0,0,126.9621896,37.5766388
2023,11230,동대문구,10200,용두동,1,대지,39,57,4,20230622,전세,20.64,17000,0,로얄팰리스,2022,연립다세대,23.07~25.07,신규,,0,,127.0429119,37.57724509
2023,11230,동대문구,10100,신설동,1,대지,98,28,11,20230622,전세,16.05,21000,0,동대문 프라임시티,2023,오피스텔,23.07~25.07,신규,,0,,127.0263596,37.57571486
2023,11230,동대문구,10500,답십리동,1,대지,990,1,3,20230622,전세,32.93,4163,0,답십리두산(임대),2000,아파트,,,,,,127.0602049,37.56931105
2023,11230,동대문구,10600,장안동,1,대지,306,10,3,20230622,전세,95.64,30400,0,새한그린빌(306-10),2003,아파트,,신규,,0,,127.0715669,37.57413506
2023,11230,동대문구,10400,전농동,1,대지,597,5,10,20230622,전세,19.74,17500,0,리베르떼,2019,아파트,23.07~25.07,신규,,0,,127.0498334,37.58348952
2023,11230,동대문구,11000,이문동,1,대지,255,192,12,20230622,전세,17.21,13100,0,디크라쎄,2019,오피스텔,23.07~25.07,,,,,127.0614258,37.60275458
2023,11230,동대문구,10600,장안동,1,대지,392,9,4,20230622,월세,45.7,4862,11,서도휴빌(392-9),2018,연립다세대,,,,,,127.0671177,37.5698241
2023,11230,동대문구,10800,회기동,1,대지,67,3,12,20230622,월세,20.63,1000,80,민족통일MJ캠퍼스경희대,2017,아파트,23.08~24.08,갱신,,1000,72,127.0548591,37.58953232
2023,11230,동대문구,10500,답십리동,1,대지,488,338,9,20230622,전세,35.13,26000,0,스타클래스,2019,오피스텔,23.08~25.08,신규,,0,,127.0571745,37.56757837
2023,11230,동대문구,10900,휘경동,1,대지,43,228,2,20230622,월세,39.63,13000,10,31동,1996,연립다세대,23.08~25.08,,,,,127.0684504,37.58552843
2023,11230,동대문구,10600,장안동,1,대지,329,2,2,20230622,전세,59.89,38000,0,장안힐스테이트,2007,아파트,23.08~25.08,갱신,,35000,,127.0752942,37.57708642
2023,11230,동대문구,10600,장안동,1,대지,169,56,2,20230621,월세,35.77,13000,16,(169-56),2012,연립다세대,23.07~25.07,,,,,127.0676259,37.57133242
